# Program:featureCounts v2.0.1; Command:"featureCounts" "-T" "64" "-p" "-t" "exon" "-g" "gene_id" "-a" "/public5/xiongyy/refer/Mus_musculus.GRCm39.108.gtf" "-o" "/public5/xiongyy/mouse_EV/00.CleanData/all.id.txt" "/public5/xiongyy/mouse_EV/00.CleanData/1--1/1--1.bam" "/public5/xiongyy/mouse_EV/00.CleanData/1--2/1--2.bam" "/public5/xiongyy/mouse_EV/00.CleanData/2--1/2--1.bam" "/public5/xiongyy/mouse_EV/00.CleanData/2--2/2--2.bam" "/public5/xiongyy/mouse_EV/00.CleanData/3--1/3--1.bam" "/public5/xiongyy/mouse_EV/00.CleanData/3--2/3--2.bam" "/public5/xiongyy/mouse_EV/00.CleanData/4--1/4--1.bam" "/public5/xiongyy/mouse_EV/00.CleanData/4--2/4--2.bam" "/public5/xiongyy/mouse_EV/00.CleanData/4-3/4-3.bam" "/public5/xiongyy/mouse_EV/00.CleanData/4-4/4-4.bam" "/public5/xiongyy/mouse_EV/00.CleanData/Blank-1/Blank-1.bam" "/public5/xiongyy/mouse_EV/00.CleanData/Blank-2/Blank-2.bam" 
Geneid	/public5/xiongyy/mouse_EV/00.CleanData/1--1/1--1.bam	/public5/xiongyy/mouse_EV/00.CleanData/1--2/1--2.bam	/public5/xiongyy/mouse_EV/00.CleanData/2--1/2--1.bam	/public5/xiongyy/mouse_EV/00.CleanData/2--2/2--2.bam	/public5/xiongyy/mouse_EV/00.CleanData/3--1/3--1.bam	/public5/xiongyy/mouse_EV/00.CleanData/3--2/3--2.bam	/public5/xiongyy/mouse_EV/00.CleanData/4--1/4--1.bam	/public5/xiongyy/mouse_EV/00.CleanData/4--2/4--2.bam	/public5/xiongyy/mouse_EV/00.CleanData/4-3/4-3.bam	/public5/xiongyy/mouse_EV/00.CleanData/4-4/4-4.bam	/public5/xiongyy/mouse_EV/00.CleanData/Blank-1/Blank-1.bam	/public5/xiongyy/mouse_EV/00.CleanData/Blank-2/Blank-2.bam
ENSMUSG00000113945	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000121453	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113350	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000121454	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094499	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000121455	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097715	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000121485	152	236	240	202	252	212	143	108	352	190	65	172
ENSMUSG00000113251	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021319	298	420	999	661	327	753	1280	350	454	113	54	194
ENSMUSG00000114009	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037816	157	200	175	155	216	218	132	123	201	185	128	174
ENSMUSG00000114559	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000071909	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000119579	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113354	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000119667	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096641	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076726	0	0	0	0	0	0	1	0	0	0	0	6
ENSMUSG00000094918	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113652	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112976	18	9	9	11	18	7	16	17	16	6	9	12
ENSMUSG00000113509	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034575	828	810	568	596	927	976	848	738	707	725	359	788
ENSMUSG00000113486	1	0	0	0	0	3	3	0	1	2	1	0
ENSMUSG00000021595	4210	3377	2809	2319	4392	5115	4165	5287	2336	2764	1576	2155
ENSMUSG00000051805	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091133	1	3	10	4	2	6	11	25	16	5	0	0
ENSMUSG00000021594	717	460	460	376	551	587	641	915	399	459	601	936
ENSMUSG00000054931	4	32	46	19	27	35	22	16	22	25	23	11
ENSMUSG00000002808	529	809	533	516	667	709	327	379	415	341	1413	659
ENSMUSG00000113058	0	0	0	0	0	3	0	0	0	0	0	0
ENSMUSG00000119538	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065022	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000119368	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077881	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064545	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113666	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064720	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113283	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084487	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097973	0	0	0	0	0	0	2	0	0	0	0	0
ENSMUSG00000064726	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113855	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084604	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113863	9	0	0	8	1	0	1	0	6	0	0	0
ENSMUSG00000088820	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113397	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065498	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113522	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065477	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114026	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106653	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113167	9	15	0	0	4	6	2	0	22	2	0	3
ENSMUSG00000093291	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076213	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104582	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020607	2715	1261	1619	1307	1070	3157	3398	1938	1499	1742	1945	3129
ENSMUSG00000080687	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065617	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076459	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113336	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065577	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070141	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113961	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050974	4	3	3	15	8	8	5	18	4	0	9	0
ENSMUSG00000076145	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080411	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000119624	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076272	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113663	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076241	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064386	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070105	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114066	5	3	13	6	5	8	7	18	4	8	13	0
ENSMUSG00000076396	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076006	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077980	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105853	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075306	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105178	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098807	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113644	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098838	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076219	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075010	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076459	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076063	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075058	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077001	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113285	0	0	1	1	0	1	1	0	0	0	0	0
ENSMUSG00000114124	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113734	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113069	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113339	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020601	493	585	445	349	511	509	463	409	604	738	391	1162
ENSMUSG00000098480	0	0	0	0	0	0	2	0	0	0	0	0
ENSMUSG00000097580	1	0	0	0	0	7	0	0	0	1	0	0
ENSMUSG00000113629	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000113222	0	1	0	0	0	1	0	1	1	1	1	1
ENSMUSG00000113739	0	0	0	9	0	0	0	0	0	0	0	0
ENSMUSG00000113930	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000113142	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035181	1100	1052	587	1354	1247	1317	1022	631	1054	953	592	770
ENSMUSG00000113735	1	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000113892	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020956	256	275	380	170	317	297	190	331	224	280	178	300
ENSMUSG00000112064	5	0	9	11	8	5	0	5	0	2	16	18
ENSMUSG00000035148	0	6	0	3	2	2	0	0	0	2	0	0
ENSMUSG00000112063	0	0	0	0	3	0	2	1	0	0	0	0
ENSMUSG00000071235	0	0	0	0	0	0	2	0	0	0	0	0
ENSMUSG00000097391	27	36	52	28	88	62	20	20	92	86	3	27
ENSMUSG00000065428	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065426	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099236	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070128	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077925	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065448	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070136	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065438	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000071234	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000076052	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075156	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113317	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105849	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065570	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065561	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065497	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035142	127	133	192	58	176	110	79	98	51	109	120	104
ENSMUSG00000093351	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000113711	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112139	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113625	105	153	118	71	159	131	91	185	146	134	81	116
ENSMUSG00000111982	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021242	3388	3847	4916	3804	4479	5101	3847	2753	4939	5132	1351	2591
ENSMUSG00000112940	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112437	0	0	0	0	0	0	3	0	0	0	0	0
ENSMUSG00000113868	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113217	0	6	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021241	256	249	296	208	316	256	213	338	248	272	335	448
ENSMUSG00000035133	2688	2645	1555	2505	2021	2206	2263	1611	2104	1769	1534	3288
ENSMUSG00000100315	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000119273	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000119013	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112412	0	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000061603	102	139	172	285	144	142	36	48	345	217	637	608
ENSMUSG00000112251	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000119139	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021010	24	24	21	9	18	2	3	9	7	25	7	0
ENSMUSG00000113179	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099407	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112549	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035105	1141	1108	2222	1792	840	1262	1706	1264	1093	1065	1951	2328
ENSMUSG00000112821	0	0	0	0	0	2	3	0	0	0	0	0
ENSMUSG00000064605	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076688	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112705	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113970	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112053	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112204	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114047	0	0	0	0	0	3	0	0	2	0	0	0
ENSMUSG00000113947	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112145	1	5	6	1	1	4	4	3	1	1	1	1
ENSMUSG00000044408	2757	2982	6994	3510	2630	2717	2158	2738	2844	2496	3737	3883
ENSMUSG00000106344	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113096	0	0	0	0	0	4	4	0	0	4	0	2
ENSMUSG00002076888	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000002020	350	481	132	357	528	467	375	248	435	488	239	642
ENSMUSG00000092130	1	7	0	2	2	4	3	6	0	13	0	12
ENSMUSG00000113079	0	0	0	0	0	0	0	0	3	0	0	9
ENSMUSG00000092006	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054302	748	640	729	545	684	895	755	900	717	661	568	633
ENSMUSG00000113392	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000119895	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072255	3	1	2	0	3	5	3	4	1	1	1	0
ENSMUSG00000119206	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000017843	3836	4033	3778	3639	3860	3743	3159	3070	3193	3376	2621	3281
ENSMUSG00000111904	19	9	11	9	7	23	16	17	4	7	0	10
ENSMUSG00000118864	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118751	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000112186	6	15	9	6	5	8	14	9	0	3	0	6
ENSMUSG00000119670	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113361	6	8	28	6	11	9	10	14	24	22	9	5
ENSMUSG00000113702	0	9	3	3	0	7	0	4	0	0	12	0
ENSMUSG00000113781	6	0	16	0	1	0	0	1	0	4	0	0
ENSMUSG00000113662	9	28	6	34	12	12	17	11	24	38	26	23
ENSMUSG00000005656	1526	1531	1412	1616	1645	1894	1684	1309	1402	1509	830	1195
ENSMUSG00000042350	649	565	263	659	676	836	848	496	439	438	338	717
ENSMUSG00000079645	4	1	0	10	6	8	8	1	13	4	5	10
ENSMUSG00000018707	6205	5884	3400	6457	6800	7667	7718	5884	6290	6214	3398	5630
ENSMUSG00000090327	0	0	2	0	0	1	0	3	0	0	0	0
ENSMUSG00000062929	2041	2584	2758	2236	2118	1680	1214	1698	2729	1797	9220	5486
ENSMUSG00000056508	8	1	39	3	15	13	10	14	22	28	0	1
ENSMUSG00002075089	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021243	354	431	519	246	542	367	276	635	471	414	430	472
ENSMUSG00000035021	1811	1096	554	950	1495	2040	2357	1833	949	894	337	843
ENSMUSG00000098026	0	0	0	0	0	0	0	0	0	2	0	0
ENSMUSG00000092233	4	0	0	2	8	3	8	4	0	3	0	0
ENSMUSG00000088922	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021270	4389	4279	3082	2598	4477	3858	3074	4769	3144	3254	1439	3083
ENSMUSG00000062198	195	198	115	106	238	184	186	286	109	175	174	340
ENSMUSG00000113467	4	7	3	0	20	12	4	13	56	36	24	13
ENSMUSG00000113137	72	98	88	41	87	83	45	75	68	57	25	83
ENSMUSG00000020593	628	616	661	756	517	624	552	494	765	686	1683	1648
ENSMUSG00000037957	424	466	381	395	455	468	422	620	399	361	324	514
ENSMUSG00000020591	0	0	3	1	11	1	2	3	16	8	59	27
ENSMUSG00000021244	1064	828	538	841	1092	1318	1164	1214	961	871	632	1033
ENSMUSG00000056458	34	29	28	26	53	30	60	61	42	27	12	52
ENSMUSG00000093629	0	0	0	1	9	6	7	11	8	1	0	2
ENSMUSG00000073079	47	13	21	31	57	68	56	48	19	23	43	24
ENSMUSG00000095595	13	5	7	6	12	6	19	5	2	9	3	2
ENSMUSG00000042320	32	27	12	40	75	32	44	12	18	23	29	27
ENSMUSG00000102935	0	0	2	0	2	0	0	0	0	0	0	0
ENSMUSG00000112022	6	5	16	4	9	7	2	5	0	1	6	10
ENSMUSG00000113693	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021271	162	220	164	201	272	317	251	301	201	219	160	249
ENSMUSG00000091498	758	1007	1718	897	943	973	751	1178	1228	881	3332	1855
ENSMUSG00000112449	34	19	14	33	47	38	44	43	29	12	22	11
ENSMUSG00000094103	10	9	11	5	5	15	2	6	9	3	5	9
ENSMUSG00000112690	8	6	4	6	10	3	8	1	2	1	2	13
ENSMUSG00000114160	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021276	652	573	525	387	743	924	693	797	519	542	431	572
ENSMUSG00000004789	2626	2542	1983	2169	2964	3282	2571	3101	2303	2544	3029	3133
ENSMUSG00000079108	187	156	147	236	179	166	129	98	114	178	99	206
ENSMUSG00000113385	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112368	16	35	17	32	31	20	24	21	61	34	10	50
ENSMUSG00000036523	30	28	23	26	21	27	9	21	23	16	15	27
ENSMUSG00000021022	416	488	481	376	498	353	351	412	400	461	397	466
ENSMUSG00000114049	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002074932	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113897	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000019235	26	44	47	25	26	45	26	44	57	44	95	81
ENSMUSG00000057469	541	504	574	440	506	504	345	492	477	510	1223	915
ENSMUSG00000004791	39	47	66	25	36	93	54	28	23	54	29	68
ENSMUSG00000113681	0	0	1	0	1	4	2	4	0	0	1	5
ENSMUSG00000021275	367	372	176	324	467	558	530	384	263	278	209	369
ENSMUSG00000004788	1223	858	865	499	985	1543	1300	1352	752	872	403	640
ENSMUSG00000096942	6931	7584	10610	4013	9236	8595	6532	9871	7813	7254	6219	7244
ENSMUSG00000021023	388	234	278	210	401	324	280	470	181	251	238	192
ENSMUSG00000037904	293	179	218	96	225	331	351	263	149	205	300	246
ENSMUSG00000113056	0	0	0	2	0	0	0	4	6	0	0	0
ENSMUSG00000113597	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021024	3084	3013	4415	2233	2837	2934	2303	2851	2452	2267	2934	3263
ENSMUSG00000059033	3	12	21	17	26	28	33	41	25	19	18	9
ENSMUSG00000037896	2696	2220	1249	1606	2212	2772	2930	2303	1572	1686	1050	2299
ENSMUSG00000114110	2	0	0	0	1	2	0	2	4	2	1	2
ENSMUSG00000113200	0	0	0	0	2	0	1	0	8	1	0	0
ENSMUSG00000083193	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021245	395	385	178	334	429	354	343	373	396	222	349	385
ENSMUSG00000098263	0	0	0	0	0	0	0	0	0	3	0	0
ENSMUSG00000113568	2	0	0	0	0	0	0	1	0	0	0	7
ENSMUSG00000021025	1004	1041	1123	737	1233	1139	831	1118	1264	1168	1047	1279
ENSMUSG00000112348	0	0	3	0	0	0	3	2	0	0	0	0
ENSMUSG00000063129	2	2	1	3	2	6	1	2	7	3	14	3
ENSMUSG00000045440	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000008822	66	80	114	51	87	81	47	94	103	71	91	178
ENSMUSG00000020580	3372	3139	1853	3102	2908	3261	3539	2330	3004	3127	2205	4159
ENSMUSG00000045064	9	26	20	23	20	26	7	20	35	34	42	5
ENSMUSG00000113202	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000064620	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034290	1909	1951	1484	2383	2200	2585	1889	1551	1810	1944	1665	2117
ENSMUSG00000021277	949	951	368	755	998	1153	957	1009	743	770	528	770
ENSMUSG00000021248	2630	2787	2807	2629	3144	3459	2629	2454	2752	2925	1386	2457
ENSMUSG00000045679	720	718	772	681	564	587	570	451	879	727	531	881
ENSMUSG00000113072	0	1	0	0	2	3	0	2	4	1	0	1
ENSMUSG00000113752	0	0	0	0	0	0	0	0	0	0	0	7
ENSMUSG00000113488	0	0	0	0	0	0	0	0	0	0	0	5
ENSMUSG00000113940	3	0	1	4	1	4	3	0	0	0	18	0
ENSMUSG00000021278	11	5	6	4	5	7	2	6	20	7	18	12
ENSMUSG00000097381	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021250	229	384	247	199	294	871	480	513	664	898	131	314
ENSMUSG00000114163	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000113368	5	2	14	5	9	11	17	9	4	38	2	9
ENSMUSG00000113165	19	37	16	47	22	32	22	26	43	19	41	26
ENSMUSG00000034271	324	390	347	317	427	642	296	216	449	430	86	179
ENSMUSG00000113249	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000034266	9	23	38	32	46	44	29	50	45	44	0	29
ENSMUSG00000119481	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075690	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113464	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034258	32	40	48	124	32	54	62	23	22	50	0	13
ENSMUSG00000020571	2947	3883	3296	2580	4529	4901	3039	3447	3023	3949	2202	2810
ENSMUSG00000021279	1482	1349	765	1508	1552	2225	1932	1132	1273	1359	440	966
ENSMUSG00000021252	590	770	737	442	765	660	463	961	615	508	620	682
ENSMUSG00000087075	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000021280	58	34	36	41	58	80	38	21	40	16	20	27
ENSMUSG00000097081	1	11	0	1	1	1	1	0	0	9	12	0
ENSMUSG00000020566	280	217	783	497	235	322	377	213	327	283	360	658
ENSMUSG00000021281	455	724	799	1016	822	1015	647	492	1032	936	1183	1016
ENSMUSG00000010529	102	44	92	49	72	130	70	39	116	46	15	14
ENSMUSG00000061458	693	707	406	399	919	934	646	1017	548	691	320	454
ENSMUSG00000093037	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113246	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000011179	1958	2139	1037	788	3070	2833	1267	2691	733	789	614	458
ENSMUSG00000064427	0	5	0	0	0	0	0	0	1	4	8	0
ENSMUSG00000113093	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113131	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114062	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075280	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000071379	648	760	662	588	1173	901	816	696	638	729	278	567
ENSMUSG00000113294	14	13	1	0	37	31	14	16	11	26	0	12
ENSMUSG00000113612	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114025	56	105	69	66	49	52	23	31	70	60	39	87
ENSMUSG00000067356	0	0	0	0	1	0	1	0	0	1	0	0
ENSMUSG00000113556	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113234	0	0	3	0	3	7	0	15	0	4	0	0
ENSMUSG00000114040	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000113197	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113416	4	2	18	2	2	3	1	6	0	0	0	3
ENSMUSG00000113048	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113199	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113155	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113360	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073198	942	613	904	1007	507	1215	1460	553	395	605	469	740
ENSMUSG00000113736	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113956	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112994	8	5	4	8	2	3	1	2	7	6	1	4
ENSMUSG00000113592	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113132	2	3	3	3	4	4	5	1	6	0	3	4
ENSMUSG00000113402	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113436	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073197	24	41	12	24	59	40	19	10	40	31	23	112
ENSMUSG00000113604	0	0	3	2	0	0	3	0	0	7	0	4
ENSMUSG00000113724	1	10	7	2	15	6	5	15	18	0	0	0
ENSMUSG00000113541	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000116815	73	75	64	48	87	41	39	33	51	38	15	132
ENSMUSG00000113768	11	2	1	5	3	0	6	12	0	7	0	3
ENSMUSG00000113705	0	0	0	0	0	0	0	1	0	0	10	0
ENSMUSG00000113377	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113646	6	2	1	1	16	0	0	1	0	0	4	3
ENSMUSG00000113778	0	0	0	0	0	1	0	0	0	0	8	0
ENSMUSG00000112970	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113857	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000116744	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113809	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113040	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113307	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114188	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021282	9170	7411	6222	6434	7451	9278	8915	6351	6559	6185	5301	8127
ENSMUSG00000113992	2	0	0	0	4	4	0	0	0	0	0	15
ENSMUSG00000064493	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113462	0	0	0	0	0	0	0	0	0	5	0	0
ENSMUSG00000114156	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113205	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113110	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113570	1	0	2	0	1	0	0	0	0	12	0	0
ENSMUSG00000073184	0	0	0	0	0	0	1	2	0	0	0	4
ENSMUSG00000113408	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113959	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113814	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112961	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093908	0	0	0	11	3	1	4	0	2	0	0	0
