,interaction_name,pathway_name,ligand,receptor,agonist,antagonist,co_A_receptor,co_I_receptor,evidence,annotation,interaction_name_2,PathwayExtra Ligand,PathwayExtra Receptor,KinaseExtra Ligand,KinaseExtra Receptor,Receptor-TF-intersection,Receptor-TF-combined,Ligand-TF-intersection,Ligand-TF-combined
TNF_TNFRSF1B,TNF_TNFRSF1B,TNF,Tnf,Tnfrsf1b,,,,,KEGG: mmu04060,Secreted Signaling,Tnf  - Tnfrsf1b,Elk1_Ep300_Gata1_Jund_Myc_Creb1_Esr1_Fos_Tfcp2_Hsf1_Hif1a_Irf7_Elk4_Stat3_Smad4_Nr3c1_Pparg_Foxo3_Sp1_Bad_Ets1_Srebf1_Nfkb1_Nfe2l2_Irf3_Rps6ka5_Rela_Rarg_Stat1_Relb_Mitf_Tcf3_Bcl3_Ppara_Rxra_Jun_Nfatc4_Nfkb2_Mdm2_Ubtf_Mapk1_Gata4_Runx2_Stat5a_Cebpb_Atf2_Crem_Mylk,,Fos_Anxa1_Hif1a_Pml_Ruvbl1_Hspa1l_Epas1_Elk4_Irx2_Stat3_Nkx3-1_Hnf4a_Smad4_Nr3c1_Abl1_Xbp1_Elf3_Brca1_Smad7_Ncor2_Mef2c_Stub1_Tal1_Rel_Hnf1a_Bach2_Rarg_Tcf3_Snd1_Tfap2a_Git2_Nfatc4_Pgr_Mdm2_Snai1_Nkx3-2_Mxi1_Nfatc1_Gata1_Myc_Ppard_Pik3c3_Hsf1_Tcf7l2_Asap3_Tal2_Lyl1_Bcl6_Stat6_Terf1_Ywhae_Hsf4_Srebf1_Ctnnb1_Twist1_Myb_Ppp5c_Srf_Rela_Stat1_Relb_Smc3_Sp3_Mettl3_Bcl3_Gtf2i_Irf5_Nfkb2_Ezr_Ncoa1_Thrb_Prkaa2_Gata4_Mapk1_Cic_Traf4_Dab2_Esr2_Cebpb_Smad3_Pou5f1_Smad6_Trim28_Crem_Runx2_Ep300_Jund_Junb_Creb1_Esr1_Ctbp1_Ar_Erg_Foxo1_Foxa2_Prkaa1_Srebf2_Parp1_Sox2_Sp1_Maz_Ets1_Foxm1_Mef2a_Nfe2l2_Mecp2_Ncoa2_Irf3_Smad2_Mitf_Ppara_Rxra_Jun_Kat7_Rest_Nfkb1_Tfcp2_Mylk_Runx3_Elk1_Tgif1_Canx_Ywhaz_Irf7_Gata6_Hdac3_Etv6_Mafg_Ets2_Ewsr1_Pparg_E2f1_Foxo3_Bad_Hbp1_Cebpa_Eno1_Mef2d_Stat5b_E2f4_Foxp3_Pkm_Rps6ka5_Ncoa3_Nr2c2_Trip10_Mxd1_Etv4_Smad1_Nr3c2_Ubtf_Foxl2_Stat5a_Spib_Pick1_Atf2_Gli1,,,,Atf2_Bad_Bcl3_Cebpb_Creb1_Crem_Elk1_Elk4_Ep300_Esr1_Ets1_Fos_Foxo3_Gata1_Gata4_Hif1a_Hsf1_Irf3_Irf7_Jun_Jund_Mapk1_Mdm2_Mitf_Myc_Mylk_Nfatc4_Nfe2l2_Nfkb1_Nfkb2_Nr3c1_Ppara_Pparg_Rarg_Rela_Relb_Rps6ka5_Runx2_Rxra_Smad4_Sp1_Srebf1_Stat1_Stat3_Stat5a_Tcf3_Tfcp2_Ubtf,Abl1_Anxa1_Ar_Asap3_Atf2_Bach2_Bad_Bcl3_Bcl6_Brca1_Canx_Cebpa_Cebpb_Cic_Creb1_Crem_Ctbp1_Ctnnb1_Dab2_E2f1_E2f4_Elf3_Elk1_Elk4_Eno1_Ep300_Epas1_Erg_Esr1_Esr2_Ets1_Ets2_Etv4_Etv6_Ewsr1_Ezr_Fos_Foxa2_Foxl2_Foxm1_Foxo1_Foxo3_Foxp3_Gata1_Gata4_Gata6_Git2_Gli1_Gtf2i_Hbp1_Hdac3_Hif1a_Hnf1a_Hnf4a_Hsf1_Hsf4_Hspa1l_Irf3_Irf5_Irf7_Irx2_Jun_Junb_Jund_Kat7_Lyl1_Mafg_Mapk1_Maz_Mdm2_Mecp2_Mef2a_Mef2c_Mef2d_Mettl3_Mitf_Mxd1_Mxi1_Myb_Myc_Mylk_Ncoa1_Ncoa2_Ncoa3_Ncor2_Nfatc1_Nfatc4_Nfe2l2_Nfkb1_Nfkb2_Nkx3-1_Nkx3-2_Nr2c2_Nr3c1_Nr3c2_Parp1_Pgr_Pick1_Pik3c3_Pkm_Pml_Pou5f1_Ppara_Ppard_Pparg_Ppp5c_Prkaa1_Prkaa2_Rarg_Rel_Rela_Relb_Rest_Rps6ka5_Runx2_Runx3_Ruvbl1_Rxra_Smad1_Smad2_Smad3_Smad4_Smad6_Smad7_Smc3_Snai1_Snd1_Sox2_Sp1_Sp3_Spib_Srebf1_Srebf2_Srf_Stat1_Stat3_Stat5a_Stat5b_Stat6_Stub1_Tal1_Tal2_Tcf3_Tcf7l2_Terf1_Tfap2a_Tfcp2_Tgif1_Thrb_Traf4_Trim28_Trip10_Twist1_Ubtf_Xbp1_Ywhae_Ywhaz
LTA_TNFRSF1A,LTA_TNFRSF1A,LT,Lta,Tnfrsf1a,,,,,KEGG: mmu04060,Secreted Signaling,Lta  - Tnfrsf1a,,,,,,,,
LTA_TNFRSF1B,LTA_TNFRSF1B,LT,Lta,Tnfrsf1b,,,,,KEGG: mmu04060,Secreted Signaling,Lta  - Tnfrsf1b,,,,,,,,
LTA_TNFRSF14,LTA_TNFRSF14,LT,Lta,Tnfrsf14,,,,,KEGG: mmu04060,Secreted Signaling,Lta  - Tnfrsf14,,,,,,,,
LTA_LTB_LTBR,LTA_LTB_LTBR,LT,LTa1b2,Ltbr,,,,,PMID: 24248355,Secreted Signaling,Lta  - (Ltb+Ltbr),,,,,,,,
TNFSF14_LTBR,TNFSF14_LTBR,LIGHT,Tnfsf14,Ltbr,,,,,KEGG: mmu04060,Secreted Signaling,Tnfsf14  - Ltbr,,,Stat3,,,,,Stat3
TNFSF14_TNFRSF14,TNFSF14_TNFRSF14,LIGHT,Tnfsf14,Tnfrsf14,,,,,KEGG: mmu04060,Secreted Signaling,Tnfsf14  - Tnfrsf14,,,Stat3,,,,,Stat3
FASL_FAS,FASL_FAS,FASLG,Fasl,Fas,,,,,KEGG: mmu04060,Secreted Signaling,Fasl  - Fas,,,,,,,,
TNFSF15_TNFRSF25,TNFSF15_TNFRSF25,VEGI,Tnfsf15,Tnfrsf25,,,,,KEGG: mmu04060,Secreted Signaling,Tnfsf15  - Tnfrsf25,,,,,,,,
TNFSF10_TNFRSF10B,TNFSF10_TNFRSF10B,TRAIL,Tnfsf10,Tnfrsf10b,,,,,KEGG: mmu04060,Secreted Signaling,Tnfsf10  - Tnfrsf10b,Elk1_Ep300_Gata1_Jund_Myc_Creb1_Esr1_Fos_Hsf1_Ar_Hif1a_Elk4_Stat3_Smad4_Nr3c1_Sp1_Bad_Ets1_Srebf1_Rps6ka5_Rela_Rarg_Mitf_Tcf3_Bcl3_Ppara_Rxra_Jun_Nfatc4_Ubtf_Gata4_Runx2_Cebpb_Atf2_Tfcp2_Mylk,,Fos_Anxa1_Hif1a_Pml_Elk4_Irx2_Stat3_Smad4_Hnf4a_Nr3c1_Abl1_Xbp1_Tal1_Hnf1a_Rarg_Tcf3_Nfatc4_Pgr_Mdm2_Nfatc1_Gata1_Myc_Ppard_Hsf1_Tal2_Lyl1_Bcl6_Stat6_Ywhae_Hsf4_Srebf1_Ctnnb1_Twist1_Myb_Srf_Rela_Stat1_Sp3_Mettl3_Bcl3_Gtf2i_Ezr_Ncoa1_Thrb_Gata4_Cic_Mapk1_Trim28_Dab2_Esr2_Cebpb_Smad3_Pou5f1_Crem_Runx2_Jund_Junb_Creb1_Esr1_Ar_Erg_Foxo1_Srebf2_Sox2_Sp1_Maz_Ets1_Foxm1_Nfe2l2_Ncoa2_Smad2_Mitf_Ppara_Jun_Rest_Tfcp2_Mylk_Elk1_Tgif1_Canx_Gata6_Hdac3_Etv6_Mafg_Ets2_Ewsr1_Pparg_Foxo3_Bad_Cebpa_Eno1_Stat5b_E2f4_Rps6ka5_Trip10_Smad1_Ubtf_Stat5a_Spib_Rxra_Atf2,,,,Ar_Atf2_Bad_Bcl3_Cebpb_Creb1_Elk1_Elk4_Esr1_Ets1_Fos_Gata1_Gata4_Hif1a_Hsf1_Jun_Jund_Mitf_Myc_Mylk_Nfatc4_Nr3c1_Ppara_Rarg_Rela_Rps6ka5_Runx2_Rxra_Smad4_Sp1_Srebf1_Stat3_Tcf3_Tfcp2_Ubtf,Abl1_Anxa1_Ar_Atf2_Bad_Bcl3_Bcl6_Canx_Cebpa_Cebpb_Cic_Creb1_Crem_Ctnnb1_Dab2_E2f4_Elk1_Elk4_Eno1_Ep300_Erg_Esr1_Esr2_Ets1_Ets2_Etv6_Ewsr1_Ezr_Fos_Foxm1_Foxo1_Foxo3_Gata1_Gata4_Gata6_Gtf2i_Hdac3_Hif1a_Hnf1a_Hnf4a_Hsf1_Hsf4_Irx2_Jun_Junb_Jund_Lyl1_Mafg_Mapk1_Maz_Mdm2_Mettl3_Mitf_Myb_Myc_Mylk_Ncoa1_Ncoa2_Nfatc1_Nfatc4_Nfe2l2_Nr3c1_Pgr_Pml_Pou5f1_Ppara_Ppard_Pparg_Rarg_Rela_Rest_Rps6ka5_Runx2_Rxra_Smad1_Smad2_Smad3_Smad4_Sox2_Sp1_Sp3_Spib_Srebf1_Srebf2_Srf_Stat1_Stat3_Stat5a_Stat5b_Stat6_Tal1_Tal2_Tcf3_Tfcp2_Tgif1_Thrb_Trim28_Trip10_Twist1_Ubtf_Xbp1_Ywhae
EDA_EDAR,EDA_EDAR,EDA,Eda,Edar,,,,,KEGG: mmu04060,Secreted Signaling,Eda  - Edar,,,,,,,,
EDA_EDA2R,EDA_EDA2R,EDA,Eda,Eda2r,,,,,KEGG: mmu04060,Secreted Signaling,Eda  - Eda2r,,,,,,,,
NGF_NGFR,NGF_NGFR,NGF,Ngf,Ngfr,,,,,KEGG: mmu04060,Secreted Signaling,Ngf  - Ngfr,Stat3,,Mef2d_Stat3_Myc_Rxra_Mef2c_Fos_Foxo3_Rela_Pml_Ets1_Cebpb_Ctnnb1_Mef2a_Elk4,,,,Stat3,Cebpb_Ctnnb1_Elk4_Ets1_Fos_Foxo3_Mef2a_Mef2c_Mef2d_Myc_Pml_Rela_Rxra_Stat3
KLK1B4_NGFR,KLK1B4_NGFR,NGF,Klk1b4,Ngfr,,,,,KEGG: mmu04060,Secreted Signaling,Klk1b4  - Ngfr,,,,,,,,
TNFSF11_TNFRSF11A,TNFSF11_TNFRSF11A,RANKL,Tnfsf11,Tnfrsf11a,,,,,KEGG: mmu04060,Secreted Signaling,Tnfsf11  - Tnfrsf11a,Irf5_Irf7_Nr2c2_Ecsit_Nfkb1,,Sfpq_Hif1a_Mycl_Stat3_Pax3_Gli2_Smad4_Nr3c1_Smarcc2_Zhx1_Clock_Pgr_Nfatc2_Snai1_Sox9_Nfatc1_Ezh2_Myc_Hsf1_Ikzf3_Neurod1_Nfe2l1_Ybx1_Gfi1_Zbtb16_Tfeb_Gcm1_Srebf1_Ctnnb1_Rfx1_Snai2_Rela_Klf5_Stat1_Relb_Tppp_Bax_Bcl3_Nfkb2_Mnx1_Mafa_Cdx2_Smad3_Cebpb_Crem_Junb_Creb1_Esr1_Foxo1_Pdx1_Cebpd_Gli3_Sp1_Ets1_Nfe2l2_Spi1_Mybl2_Usf2_Smad2_Mitf_Rxra_Jun_Nfkb1_Mylk_Gata6_E2f1_Mycn_Cebpa_Foxp3_Pkm_Wt1_Ncoa3_Smad1_Foxl2_Pick1_Bclaf1_Nr1d1,,,,Nfkb1,Bax_Bcl3_Bclaf1_Cdx2_Cebpa_Cebpb_Cebpd_Clock_Creb1_Crem_Ctnnb1_E2f1_Ecsit_Esr1_Ets1_Ezh2_Foxl2_Foxo1_Foxp3_Gata6_Gcm1_Gfi1_Gli2_Gli3_Hif1a_Hsf1_Ikzf3_Irf5_Irf7_Jun_Junb_Klf5_Mafa_Mitf_Mnx1_Mybl2_Myc_Mycl_Mycn_Mylk_Ncoa3_Neurod1_Nfatc1_Nfatc2_Nfe2l1_Nfe2l2_Nfkb1_Nfkb2_Nr1d1_Nr2c2_Nr3c1_Pax3_Pdx1_Pgr_Pick1_Pkm_Rela_Relb_Rfx1_Rxra_Sfpq_Smad1_Smad2_Smad3_Smad4_Smarcc2_Snai1_Snai2_Sox9_Sp1_Spi1_Srebf1_Stat1_Stat3_Tfeb_Tppp_Usf2_Wt1_Ybx1_Zbtb16_Zhx1
TNFSF11_TNFRSF11B,TNFSF11_TNFRSF11B,RANKL,Tnfsf11,Tnfrsf11b,,,,,KEGG: mmu04060,Secreted Signaling,Tnfsf11  - Tnfrsf11b,Irf5_Irf7_Nr2c2_Ecsit_Nfkb1,,Sfpq_Hif1a_Mycl_Stat3_Pax3_Gli2_Smad4_Nr3c1_Smarcc2_Zhx1_Clock_Pgr_Nfatc2_Snai1_Sox9_Nfatc1_Ezh2_Myc_Hsf1_Ikzf3_Neurod1_Nfe2l1_Ybx1_Gfi1_Zbtb16_Tfeb_Gcm1_Srebf1_Ctnnb1_Rfx1_Snai2_Rela_Klf5_Stat1_Relb_Tppp_Bax_Bcl3_Nfkb2_Mnx1_Mafa_Cdx2_Smad3_Cebpb_Crem_Junb_Creb1_Esr1_Foxo1_Pdx1_Cebpd_Gli3_Sp1_Ets1_Nfe2l2_Spi1_Mybl2_Usf2_Smad2_Mitf_Rxra_Jun_Nfkb1_Mylk_Gata6_E2f1_Mycn_Cebpa_Foxp3_Pkm_Wt1_Ncoa3_Smad1_Foxl2_Pick1_Bclaf1_Nr1d1,,,,Nfkb1,Bax_Bcl3_Bclaf1_Cdx2_Cebpa_Cebpb_Cebpd_Clock_Creb1_Crem_Ctnnb1_E2f1_Ecsit_Esr1_Ets1_Ezh2_Foxl2_Foxo1_Foxp3_Gata6_Gcm1_Gfi1_Gli2_Gli3_Hif1a_Hsf1_Ikzf3_Irf5_Irf7_Jun_Junb_Klf5_Mafa_Mitf_Mnx1_Mybl2_Myc_Mycl_Mycn_Mylk_Ncoa3_Neurod1_Nfatc1_Nfatc2_Nfe2l1_Nfe2l2_Nfkb1_Nfkb2_Nr1d1_Nr2c2_Nr3c1_Pax3_Pdx1_Pgr_Pick1_Pkm_Rela_Relb_Rfx1_Rxra_Sfpq_Smad1_Smad2_Smad3_Smad4_Smarcc2_Snai1_Snai2_Sox9_Sp1_Spi1_Srebf1_Stat1_Stat3_Tfeb_Tppp_Usf2_Wt1_Ybx1_Zbtb16_Zhx1
TNFSF12_TNFRSF12A,TNFSF12_TNFRSF12A,TWEAK,Tnfsf12,Tnfrsf12a,,,,,KEGG: mmu04060,Secreted Signaling,Tnfsf12  - Tnfrsf12a,,,Bad,,,,,Bad
CD70_CD27,CD70_CD27,CD70,Cd70,Cd27,,,,,KEGG: mmu04060,Secreted Signaling,Cd70  - Cd27,,,,,,,,
TNFSF8_TNFRSF8,TNFSF8_TNFRSF8,CD30,Tnfsf8,Tnfrsf8,,,,,KEGG: mmu04060,Secreted Signaling,Tnfsf8  - Tnfrsf8,,,,,,,,
TNFSF9_TNFRSF9,TNFSF9_TNFRSF9,CD137,Tnfsf9,Tnfrsf9,,,,,KEGG: mmu04060,Secreted Signaling,Tnfsf9  - Tnfrsf9,,,,,,,,
TNFSF4_TNFRSF4,TNFSF4_TNFRSF4,OX40,Tnfsf4,Tnfrsf4,,,,,KEGG: mmu04060,Secreted Signaling,Tnfsf4  - Tnfrsf4,,,,,,,,
TNFSF18_TNFRSF18,TNFSF18_TNFRSF18,GITRL,Tnfsf18,Tnfrsf18,,,,,KEGG: mmu04060,Secreted Signaling,Tnfsf18  - Tnfrsf18,,,Stat3,,,,,Stat3
TNFSF13_TNFRSF17,TNFSF13_TNFRSF17,APRIL,Tnfsf13,Tnfrsf17,,,,,KEGG: mmu04060,Secreted Signaling,Tnfsf13  - Tnfrsf17,,,,,,,,
TNFSF13_TNFRSF13B,TNFSF13_TNFRSF13B,APRIL,Tnfsf13,Tnfrsf13b,,,,,KEGG: mmu04060,Secreted Signaling,Tnfsf13  - Tnfrsf13b,,,,,,,,
TNFSF13B_TNFRSF17,TNFSF13B_TNFRSF17,BAFF,Tnfsf13b,Tnfrsf17,,,,,KEGG: mmu04060,Secreted Signaling,Tnfsf13b  - Tnfrsf17,,,Stat3_Myc_Esr1_Nfatc4_Hsf1_Mdm2_Foxo3_Yy1_Stat1_Trim28_Mycn_Crtc2_Gli1_Tfeb,,,,,Crtc2_Esr1_Foxo3_Gli1_Hsf1_Mdm2_Myc_Mycn_Nfatc4_Stat1_Stat3_Tfeb_Trim28_Yy1
TNFSF13B_TNFRSF13B,TNFSF13B_TNFRSF13B,BAFF,Tnfsf13b,Tnfrsf13b,,,,,KEGG: mmu04060,Secreted Signaling,Tnfsf13b  - Tnfrsf13b,,,Stat3_Myc_Esr1_Nfatc4_Hsf1_Mdm2_Foxo3_Yy1_Stat1_Trim28_Mycn_Crtc2_Gli1_Tfeb,,,,,Crtc2_Esr1_Foxo3_Gli1_Hsf1_Mdm2_Myc_Mycn_Nfatc4_Stat1_Stat3_Tfeb_Trim28_Yy1
TNFSF13B_TNFRSF13C,TNFSF13B_TNFRSF13C,BAFF,Tnfsf13b,Tnfrsf13c,,,,,KEGG: mmu04060,Secreted Signaling,Tnfsf13b  - Tnfrsf13c,,,Stat3_Myc_Esr1_Nfatc4_Hsf1_Mdm2_Foxo3_Yy1_Stat1_Trim28_Mycn_Crtc2_Gli1_Tfeb,,,,,Crtc2_Esr1_Foxo3_Gli1_Hsf1_Mdm2_Myc_Mycn_Nfatc4_Stat1_Stat3_Tfeb_Trim28_Yy1
CD40LG_ITGA2B_ITGB3,CD40LG_ITGA2B_ITGB3,CD40,Cd40lg,ITGA2B_ITGB3,,,,,PMID: 28676852,Secreted Signaling,Cd40lg  - (Itga2b+Itgb3),,Stat5b_Stat3_Stat1_Stat5a_Ctnnb1,,Ppard_Esr1_Fos_Anxa1_Ar_Foxo1_Hdac3_Stat3_Stat6_Hnf4a_Ets2_Pparg_Ywhae_Abl1_Ets1_Ctnnb1_Nfe2l2_Eno1_Stat5b_Srf_Hnf1a_Stat1_Trip10_Gtf2i_Jun_Ezr_Mdm2_Thrb_Mapk1_Stat5a_Dab2_Esr2_Mylk,Ctnnb1_Stat1_Stat3_Stat5a_Stat5b,Abl1_Anxa1_Ar_Ctnnb1_Dab2_Eno1_Esr1_Esr2_Ets1_Ets2_Ezr_Fos_Foxo1_Gtf2i_Hdac3_Hnf1a_Hnf4a_Jun_Mapk1_Mdm2_Mylk_Nfe2l2_Ppard_Pparg_Srf_Stat1_Stat3_Stat5a_Stat5b_Stat6_Thrb_Trip10_Ywhae,,
CD40LG_ITGA5_ITGB1,CD40LG_ITGA5_ITGB1,CD40,Cd40lg,ITGA5_ITGB1,,,,,PMID: 28676852,Secreted Signaling,Cd40lg  - (Itga5+Itgb1),,Nfatc1_Creb1_Esr1_Fos_Atf2_Ywhaz_Prkaa1_Stat3_Stat6_Gli2_Abl1_Gli3_Bad_Ctnnb1_Nfkb1_Stat5b_Rela_Rarg_Stat1_Trip10_Nfatc4_Rara_Ezr_Nfatc2_Prkaa2_Mapk1_Stat5a_Rxra_Hdac8_Nfatc3_Gli1_Sox9,,,,Abl1_Atf2_Bad_Creb1_Ctnnb1_Esr1_Ezr_Fos_Gli1_Gli2_Gli3_Hdac8_Mapk1_Nfatc1_Nfatc2_Nfatc3_Nfatc4_Nfkb1_Prkaa1_Prkaa2_Rara_Rarg_Rela_Rxra_Sox9_Stat1_Stat3_Stat5a_Stat5b_Stat6_Trip10_Ywhaz,,
CD40LG_ITGAM_ITGB2,CD40LG_ITGAM_ITGB2,CD40,Cd40lg,ITGAM_ITGB2,,,,,PMID: 28676852,Secreted Signaling,Cd40lg  - (Itgam+Itgb2),,Stat3_Stat1,,,,Stat1_Stat3,,
SPP1_CD44,SPP1_CD44,SPP1,Spp1,Cd44,,,,,PMID: 21907263,Secreted Signaling,Spp1  - Cd44,,,Sfpq_Hif1a_Mycl_Pax3_Smad4_Gli2_Stat3_Nr3c1_Smarcc2_Crtc2_Rfxank_Bach2_Zhx1_Clock_Nfatc4_Pgr_Mdm2_Nfatc2_Snai1_Sox9_Mxi1_Nfatc1_Ezh2_Myc_Hsf1_Ikzf3_Neurod1_Nfe2l1_Ybx1_Gfi1_Zbtb16_Tfeb_Gcm1_Ywhae_Srebf1_Ctnnb1_Rfx1_Snai2_Rela_Klf5_Stat1_Relb_Tppp_Bax_Bcl3_Nfkb2_Mnx1_Mafa_Mapk1_Prkaa2_Traf4_Trim28_Cdx2_Smad3_Cebpb_Crem_Junb_Creb1_Esr1_Ar_Foxo1_Klf10_Pdx1_Cebpd_Gli3_Sp1_Ets1_Nfe2l2_Spi1_Mybl2_Usf2_Smad2_Mitf_Rxra_Jun_Nfkb1_Mylk_Rb1_Ywhaz_Gata6_E2f1_Foxo3_Yy1_Bad_Mycn_Cebpa_Foxp3_Pkm_Wt1_Ncoa3_Mxd1_Smad1_Foxl2_Pick1_Bclaf1_Gli1_Nr1d1,,,,,Ar_Bach2_Bad_Bax_Bcl3_Bclaf1_Cdx2_Cebpa_Cebpb_Cebpd_Clock_Creb1_Crem_Crtc2_Ctnnb1_E2f1_Esr1_Ets1_Ezh2_Foxl2_Foxo1_Foxo3_Foxp3_Gata6_Gcm1_Gfi1_Gli1_Gli2_Gli3_Hif1a_Hsf1_Ikzf3_Jun_Junb_Klf10_Klf5_Mafa_Mapk1_Mdm2_Mitf_Mnx1_Mxd1_Mxi1_Mybl2_Myc_Mycl_Mycn_Mylk_Ncoa3_Neurod1_Nfatc1_Nfatc2_Nfatc4_Nfe2l1_Nfe2l2_Nfkb1_Nfkb2_Nr1d1_Nr3c1_Pax3_Pdx1_Pgr_Pick1_Pkm_Prkaa2_Rb1_Rela_Relb_Rfx1_Rfxank_Rxra_Sfpq_Smad1_Smad2_Smad3_Smad4_Smarcc2_Snai1_Snai2_Sox9_Sp1_Spi1_Srebf1_Stat1_Stat3_Tfeb_Tppp_Traf4_Trim28_Usf2_Wt1_Ybx1_Ywhae_Ywhaz_Yy1_Zbtb16_Zhx1
SPP1_ITGAV_ITGB3,SPP1_ITGAV_ITGB3,SPP1,Spp1,ITGAV_ITGB3,,,,,PMID: 21907263,Secreted Signaling,Spp1  - (Itgav+Itgb3),,Stat5b_Stat3_Stat1_Stat5a_Ctnnb1,Sfpq_Hif1a_Mycl_Pax3_Smad4_Gli2_Stat3_Nr3c1_Smarcc2_Crtc2_Rfxank_Bach2_Zhx1_Clock_Nfatc4_Pgr_Mdm2_Nfatc2_Snai1_Sox9_Mxi1_Nfatc1_Ezh2_Myc_Hsf1_Ikzf3_Neurod1_Nfe2l1_Ybx1_Gfi1_Zbtb16_Tfeb_Gcm1_Ywhae_Srebf1_Ctnnb1_Rfx1_Snai2_Rela_Klf5_Stat1_Relb_Tppp_Bax_Bcl3_Nfkb2_Mnx1_Mafa_Mapk1_Prkaa2_Traf4_Trim28_Cdx2_Smad3_Cebpb_Crem_Junb_Creb1_Esr1_Ar_Foxo1_Klf10_Pdx1_Cebpd_Gli3_Sp1_Ets1_Nfe2l2_Spi1_Mybl2_Usf2_Smad2_Mitf_Rxra_Jun_Nfkb1_Mylk_Rb1_Ywhaz_Gata6_E2f1_Foxo3_Yy1_Bad_Mycn_Cebpa_Foxp3_Pkm_Wt1_Ncoa3_Mxd1_Smad1_Foxl2_Pick1_Bclaf1_Gli1_Nr1d1,Ppard_Esr1_Fos_Anxa1_Ar_Foxo1_Hdac3_Stat3_Stat6_Hnf4a_Ets2_Pparg_Ywhae_Abl1_Ets1_Ctnnb1_Nfe2l2_Eno1_Stat5b_Srf_Hnf1a_Stat1_Trip10_Gtf2i_Jun_Ezr_Mdm2_Thrb_Mapk1_Stat5a_Dab2_Esr2_Mylk,Ctnnb1_Stat1_Stat3_Stat5a_Stat5b,Abl1_Anxa1_Ar_Ctnnb1_Dab2_Eno1_Esr1_Esr2_Ets1_Ets2_Ezr_Fos_Foxo1_Gtf2i_Hdac3_Hnf1a_Hnf4a_Jun_Mapk1_Mdm2_Mylk_Nfe2l2_Ppard_Pparg_Srf_Stat1_Stat3_Stat5a_Stat5b_Stat6_Thrb_Trip10_Ywhae,,Ar_Bach2_Bad_Bax_Bcl3_Bclaf1_Cdx2_Cebpa_Cebpb_Cebpd_Clock_Creb1_Crem_Crtc2_Ctnnb1_E2f1_Esr1_Ets1_Ezh2_Foxl2_Foxo1_Foxo3_Foxp3_Gata6_Gcm1_Gfi1_Gli1_Gli2_Gli3_Hif1a_Hsf1_Ikzf3_Jun_Junb_Klf10_Klf5_Mafa_Mapk1_Mdm2_Mitf_Mnx1_Mxd1_Mxi1_Mybl2_Myc_Mycl_Mycn_Mylk_Ncoa3_Neurod1_Nfatc1_Nfatc2_Nfatc4_Nfe2l1_Nfe2l2_Nfkb1_Nfkb2_Nr1d1_Nr3c1_Pax3_Pdx1_Pgr_Pick1_Pkm_Prkaa2_Rb1_Rela_Relb_Rfx1_Rfxank_Rxra_Sfpq_Smad1_Smad2_Smad3_Smad4_Smarcc2_Snai1_Snai2_Sox9_Sp1_Spi1_Srebf1_Stat1_Stat3_Tfeb_Tppp_Traf4_Trim28_Usf2_Wt1_Ybx1_Ywhae_Ywhaz_Yy1_Zbtb16_Zhx1
